family,case,axis,axis_value,seed,variant,origin,outcome_px,window_start,window_end,track_path
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.286291,918273,original,dense_addition,6.012117221389872,33,33,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.286291__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.348974,918273,original,dense_addition,6.091781090351901,33,33,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.348974__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.411658,918273,original,dense_addition,253.8391843501044,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.411658__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.513870,918273,original,dense_addition,262.5409719223185,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.513870__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.553399,918273,original,dense_addition,260.57532057302177,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.553399__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.592927,918273,original,dense_addition,261.87725335255266,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.592927__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.663914,918273,original,dense_addition,216.12068188496275,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.663914__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.695372,918273,original,dense_addition,216.06720012210866,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.695372__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.726830,918273,original,dense_addition,216.71985000976017,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.726830__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.785222,918273,original,dense_addition,218.177312692277,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.785222__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.812156,918273,original,dense_addition,240.40095660217864,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.812156__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.839091,918273,original,dense_addition,240.7595825419678,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.839091__s918273__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.223606795,918273,removed,existing_anchor,0.0,35,35,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL0__s918273__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.474341661,918273,removed,existing_anchor,0.0,35,35,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL1__s918273__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.632455528,918273,removed,existing_anchor,0.0,35,35,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__CENTER__s918273__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.758287549,918273,removed,existing_anchor,0.0,35,35,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL3__s918273__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.866025388,918273,removed,existing_anchor,0.0,35,35,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL4__s918273__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.286291,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.286291__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.348974,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.348974__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.411658,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.411658__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.513870,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.513870__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.553399,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.553399__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.592927,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.592927__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.663914,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.663914__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.695372,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.695372__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.726830,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.726830__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.785222,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.785222__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.812156,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.812156__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.839091,918273,removed,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.839091__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.200000003,42,original,existing_anchor,28.51813227361822,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL0__s42.json
ramp,041_S07_S07_05,mu,0.300000012,42,original,existing_anchor,25.287152853946395,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL1__s42.json
ramp,041_S07_S07_05,mu,0.400000006,42,original,existing_anchor,16.96355227205072,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__CENTER__s42.json
ramp,041_S07_S07_05,mu,0.5,42,original,existing_anchor,2.6093433568119053,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL3__s42.json
ramp,041_S07_S07_05,mu,0.600000024,42,original,existing_anchor,2.254247715606482,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL4__s42.json
ramp,041_S07_S07_05,mu,0.225000,42,original,dense_addition,27.42155779130823,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.225000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.250000,42,original,dense_addition,25.84067827377615,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.250000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.275000,42,original,dense_addition,25.535724577041634,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.275000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.325000,42,original,dense_addition,22.719458557819593,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.325000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.350000,42,original,dense_addition,18.29174557700773,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.350000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.375000,42,original,dense_addition,17.386268121893806,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.375000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.425000,42,original,dense_addition,15.985249404262788,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.425000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.450000,42,original,dense_addition,3.3673517080077318,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.450000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.475000,42,original,dense_addition,2.733395330481585,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.475000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.525000,42,original,dense_addition,2.5715731438014586,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.525000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.550000,42,original,dense_addition,2.474067569665465,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.550000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.575000,42,original,dense_addition,2.3875291081269836,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.575000__s42__original_diverse4.json
ramp,041_S07_S07_05,mu,0.200000003,42,removed,existing_anchor,12.373306949688413,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL0__s42__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.300000012,42,removed,existing_anchor,12.36426693452077,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL1__s42__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.400000006,42,removed,existing_anchor,12.354413723511612,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__CENTER__s42__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.5,42,removed,existing_anchor,12.26970837652641,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL3__s42__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.600000024,42,removed,existing_anchor,12.206491260569749,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL4__s42__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.225000,42,removed,dense_addition,12.3953392676124,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.225000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.250000,42,removed,dense_addition,12.367988094220976,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.250000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.275000,42,removed,dense_addition,12.417270866368739,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.275000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.325000,42,removed,dense_addition,12.353270866368746,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.325000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.350000,42,removed,dense_addition,12.373306949688413,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.350000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.375000,42,removed,dense_addition,12.340699437797326,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.375000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.425000,42,removed,dense_addition,12.353945833603348,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.425000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.450000,42,removed,dense_addition,12.341501925115267,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.450000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.475000,42,removed,dense_addition,12.298803746187332,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.475000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.525000,42,removed,dense_addition,12.190527748597134,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.525000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.550000,42,removed,dense_addition,12.247231905329784,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.550000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.575000,42,removed,dense_addition,12.307556580654477,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.575000__s42__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.200000003,3407,original,existing_anchor,56.64616023264156,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL0__s3407.json
ramp,041_S07_S07_05,mu,0.300000012,3407,original,existing_anchor,24.61646414367968,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL1__s3407.json
ramp,041_S07_S07_05,mu,0.400000006,3407,original,existing_anchor,13.8862900121714,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__CENTER__s3407.json
ramp,041_S07_S07_05,mu,0.5,3407,original,existing_anchor,3.42586556065163,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL3__s3407.json
ramp,041_S07_S07_05,mu,0.600000024,3407,original,existing_anchor,0.20415051505818838,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL4__s3407.json
ramp,041_S07_S07_05,mu,0.225000,3407,original,dense_addition,54.356762172198955,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.225000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.250000,3407,original,dense_addition,27.01828257597063,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.250000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.275000,3407,original,dense_addition,25.403549316731954,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.275000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.325000,3407,original,dense_addition,21.237334216232767,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.325000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.350000,3407,original,dense_addition,20.952490736347073,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.350000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.375000,3407,original,dense_addition,14.768775068049422,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.375000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.425000,3407,original,dense_addition,13.73990247606784,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.425000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.450000,3407,original,dense_addition,10.715212110608377,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.450000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.475000,3407,original,dense_addition,9.206378463962153,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.475000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.525000,3407,original,dense_addition,1.853158821550835,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.525000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.550000,3407,original,dense_addition,0.3766239453052549,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.550000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.575000,3407,original,dense_addition,0.2305484684586645,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.575000__s3407__original_diverse4.json
ramp,041_S07_S07_05,mu,0.200000003,3407,removed,existing_anchor,16.807778992972686,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL0__s3407__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.300000012,3407,removed,existing_anchor,16.86292368367097,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL1__s3407__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.400000006,3407,removed,existing_anchor,16.748539918540303,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__CENTER__s3407__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.5,3407,removed,existing_anchor,16.58097976124745,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL3__s3407__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.600000024,3407,removed,existing_anchor,18.790720158649492,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL4__s3407__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.225000,3407,removed,dense_addition,16.843707136685254,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.225000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.250000,3407,removed,dense_addition,18.427849620947512,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.250000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.275000,3407,removed,dense_addition,17.367007298218397,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.275000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.325000,3407,removed,dense_addition,16.734194818038958,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.325000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.350000,3407,removed,dense_addition,16.98238159499755,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.350000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.375000,3407,removed,dense_addition,16.84755658065447,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.375000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.425000,3407,removed,dense_addition,16.483523959732082,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.425000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.450000,3407,removed,dense_addition,16.397119262870206,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.450000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.475000,3407,removed,dense_addition,16.83047136039923,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.475000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.525000,3407,removed,dense_addition,19.1617146172554,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.525000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.550000,3407,removed,dense_addition,18.63863707376541,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.550000__s3407__removed_diverse4.json
